cleaned_text,label,keyword_tag
helal olsun haklısın,0,"""HAKEME"" yapılan ""SAYGISIZLIK""!!! #trabzonspor #galatasaray #hakem"
videoyu beğenmeyi unutmayınn ve düşüncelerinizi yazın 💙,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
"polis her zamanki ""ağzımızın tadı kaçmasın ali rıza bey"" modunu açmış",0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
00:50 polisin bu tutumundan dolayı zaten kuralları hiçe sayıp atar yapıyorlar.,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
00:25 bu tip şahıslarla aynı ülkede yaşıyoruz işte...,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
7:55 hindistan olma yolunda gidiyoruz,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
7:25 bide kucaginda cocuk araba sürerken cani canavar resmen,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
3:11 zafer abinin dediği gibi arkadaşım döner mi döner diyecek ve o araya girmeyeceksin (;,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
bir yayıncı olarak tebrik ederim,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
yine bütün motorcular haksız nerdeyse,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
bizde genelde yangın söndürme tüpleri tüve giderken araca alınır,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
3:11 düşmedim ama (mutluluk),0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
maymuna evrilme diye bir şey varmış 😂,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
fren lambası yanmıyor diyerek kendini haklı çıkartmaya çalışıyor !!,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
5:00 bu gibi bir olay yaşarsanız araçlardan yangın söndürme tüpü istemek yerine hemen yol kenarında olan kum veya toprağı kullanın alevin üzerine dökün. erken müdahale ile çok rahat söndürürsünüz.,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
memlekette bir tane kafası temiz adam kalmadı,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
o yangın tüpü vardirda kimse vermek istemez çünkü biz birbirimize düşman olmuşiz,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
2:00 eleman ilk dokunsana diyo sonra şöyle yaparım böyle yaparım diyo tam korkak,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
motorcuların çoğu haksız,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
0:27 o-olm bu hüseyinmert mert değilmiiii😩,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
polis kuralsızlığa göz yumarsa böle olur zaten,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
ben beğendim,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
işinden kovulmaması için mecbur öyle yapması lazım.,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
"+ olarak adam geri geri kaçıyor polisi görünce, ya ehliyeti yok ya da baska birsey",0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
trafik olmadığı için bir şey yapmadı.,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
trafikçi olmayabilir tutarsın adamı çağırırsın trafik ekibi böyle vatandaşı sallamamış gibi olmuş,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
trafik polisi bile bişey yapmayabiliyor.biz video göstermeye gittik polise normalde böyle video kabul etmiyoruz husumetli olabiliyor insanlar dedi.zor ikna edip cezasını verdirdik.,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
@ yine de yetkisini kullanabiliyor sanıyordum,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
adam sikayet icin soruyor gerek yok diyor ne olsun daha?,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
şikayetçi olmaması bir şey değiştirmez. yaya yolundan geçti mi? geçti cezası var mı? var. işte orada polis gereğini yapmalı. arkandan ceza geldiğinde polis başkasına danışıyor mu? yok. bir daha düşün istersen.,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
bol soslu sokak yemekleri,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
ilk videodaki polisi görevinden almaları gerek,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
bizim polisler yine sasirtmadi yurtdışında olsa anında yapistirmislardi cezayi 😅,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
cehaletin nasıl ozguven.patlamasi yaptigini goruyoruz.,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
bu polis atılmalı mesleğin yüz karası kanunsuzluğa göz yumuyor,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
haklı olduğu durumlar da var ama şu 4:52 yi izleyin bu sürüşle çevredeki ne bir araç ne de yaya güvende değil,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
0.25 teki dümbük benim karşıma çıksın bakalım konusabiliyormu,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
polis böyle yaparsa. yaya geçidinden motor da geçer uçak da,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
polisin seyinde değil 😂beyzadeye iş çıkmasın,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
böyle polis olmaz olsun.,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
mükemmel videolar traffic channel de kralsınn,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
şu polislerin görevini yapması gerekiyor,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
türkiyede ahlak sahibi olduğumuz bir konu var mı acaba,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
kuralara bakarsanız motorcuların normal araçlar gibi sırasını beklemesi lazım arabaların arasından geçmemesi lazım ki bunu yapmalarıda trafiği riske atıyor ya biri o sırada çıkmak için kapıyı açsa yada bir insan geçse ne olacak kalkıp anıracakmısınız dakkika 3:00 da ki beyaz ticari araç kullanan sürücu kesinlikle haklı açıklama yapmaya gerek yok videoda neden haklı olduğu görülüyor,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
"3:04 ayna kontrol olayini bizim ülkedeki çoğu şöför neden yapmiyor anlamiyorum? orada sağ aynasini kontrol etse görecek motorcuyu. yillardir izlerim bu tarz kazalari ve hiçbirşey değişmiyor.. şerit veya yol değiştirmek isteyen herzaman önce çevresini kontrol edecek, arkadan biri geliyor mu diye? hangi yöne gitmek istiyorsaniz o tarafdaki aynaya bakmak zorundasiniz. biri geliyorsa bekle 2 saniye.. geçsin sende kaza bela olmadan geç, çok mu zor bu olay arkadaşlar? herkez ofansiv sürmek istiyor, olmuyor ozaman.. hiç yol vereyim yada riski minimuma indireyim olayi yok. herkez önce ben geçeceğim kafasinda sonra olanlar oluyor böyle, kural mural yada emniyet felan önemli değil.. ben geçeğimde gerisi beklesin beni.",0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
polis polis olsa işini yapar yaya geçidinden geçtiğini onlar da görmüştür. motorcular başala bela.,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
mukemmel,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
yine motorcular haksız,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
eğlendim yaa🤗,0,TÜRKİYE'DE YAŞANAN MOTORCU KAVGALARI VE KAZALARI! #262 | Trafik Kavgaları! (2025)
videoyu beğenmeyi unutmayınn 💙💙,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
sondaki adamın rahatlık,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
teşekkürler.,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
kaldirimin disindayken insana carpmak tamamen yayanin sucudur. mal gibi bok mu var kenardan kenardan yuruyorlar.,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
eca çok uzattın 😂😂😂,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
ülkenin insanlarının ayarı yok sakin olan çok sakin sinirli olan çok sinirli ortası yok :d,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
şunları 1 saatlik yap knk,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
kral valla çok uzun süredir takipçinim her gün videolarını izliyorum eline sağlık,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
kazaların buyuk coğunluğu kadın surucu hatası şaşırdıkmı hayır,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
8:00 yol alma kavgası,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
kadın ve araba 6:39 normal vakalar düz yolda nasıl sürüyorlar onu bile şaşırıyorum,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
teşekkürler traffic channel,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
aylar oldu bee özlemişim kanalını izlemeyi ellerine sağlıkkk🎉❤,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
artık yeni yasaya göre trafikte kavga için araçtan inmek veya aracı sinirlenip takip etmek ehliyet iptali olacakmış.,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
arkadaşlar şovu bıraksanızda motor mu sürseniz ?,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
dikey videoları azalt bu ne reis ya,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
videonun sonundaki videodaki motorcu haksız,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
adamım atmış yine bişiler🤜,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
cangüvenliğimiz yok,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
aynen 😅,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
çok teşekkür ederim 🙏özleyenler olduğunu görmek gerçekten motive ediyor. iyi ki varsın 💙,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
​ .channel sende iyi kii varsınn şu videoları kaçırdığıma o kadar üzüldüm ki çünkü izlerken bile zevk alıyordum😊,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
+ 200.000 tl ceza😅,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
ben şovcu göremedim,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
tırcıya kafa tutan şovcu değilde ne dansözmü,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
mükemmel video olmuş kardeşim eline sağlık,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
selamın aleyküm abi videon müq olmuş ellerine emeğine sağlık ❤,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
videonun sonundaki arkadaşlar ne yaşıyor onu anlamadım,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
vıdeo ortalarına edıti sen koyuyorsan koyma vıdeonun akısını bozuyor,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
reis hergün at izlerim,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
abi seni çok seviyorum,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
kral gelmsssssssssssss,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
selamun aleyküm reiss,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
selammm,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
selamun aleykum,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
haydi bismillah,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
kadın sürücülerin hepsinden psikoteknik rapor istensin.. bu kadar..!!,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
eca kardeş adam kırmızı da geçmiş hata etmiş belli ki aksi bir insan uzatma devam et işte canınızdan değerli mi?,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
tırcı haklı uzatmaya gerek yok git işte,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
4:30 kapı açmalar falan nerede olsa tanırım dayılanırım ama g.tüm yemiyor ayağı. helal olsun motorcu kardeşe.,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
çok teşekkür ederim 🙏,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
çok teşekkür ederim 💙 aleyküm selam,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
favori kısım valla :d,0,TIRCIYLA BÜYÜK KAVGA! Türkiye'de Yaşanan Motorcu Kavgaları ve Kazaları! (330) Trafik Kavgaları! 2026
motorcu silahı görünce dünya turuna çıktı,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
"türkiye'de trafik bir yerden bir yere gitmek değil, hayatta kalmak resmen.",0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
0:47 kaput rengi herşeyi anlatıyor.,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
"hayvan belgeseli izlemenize gerek yok,sadece türkiye'deki kavgaları izleyin yeter hayvandan bile kötüler 🤣🤣🤣🤣🤣",0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
sen bu videoyu 5 saat yapsanda sıkılmadan izlerim kral eline emeğine saglik,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
asosyal insanlar kavgaya daha yatkın en ufak birşeyde hemen kavgaya tutuşuyorlar,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
abi türkiyede yaşiyorum orda bir gün saat 1 de evin irda bir tane adam 150 kmetre öndeki araça çarpti sonra azcik kavga ettikten sonra silah çektiler polis ambulans geldi,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
7:34 deki grili koşan çocuğu iyi tutmuş adam yoksa dahada büyürdü,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
tüm videolarını izliyorum hem heyecan verici hemde eğitici. diğer kanallara da bakıyorum ama en çok bu kanal sarıyor. ayırdığım vakit sonuna kadar helal olsun. inşallah kanalın ve sen iyi yerlere gelirsiniz. bunu canı gönülden istiyorum. şimdiden herkese hayırlı bayramlar dilerim.,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
ulan siz o arabayı üreten ve yapanlara kurban olasınız,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
bukadar siniri ben bizim burda görmedim. tamam heryerde manyak sürücü vardır ama insanlar hemen böyle birbirlerine girmiyorlar.,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
bunların biri veya birkaçı ölse gram üzülmem,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
yuh 3 ekip otosu bir ambulans gelmiş. şimdiye kadar 4 kere polis çağırdım bir kere bile geldiğini görmedim. demek ki polis çağıranın üst yerlerde akrabası var.,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
4 aydır almanya'da yaşıyorum . kendinizi kandırmayın bu gibi olaylar dünyanın her yerinde öylece olmuyor . buraya geldiğimden beri yalnızca 1 kavga gördüm o da kavga sayılmazdi. muhtemelen uyuşturucu kullanmış birisi sebepsiz birine tokat attı. böyle kavga mı olur diye güldük arkadaşımla. üstelik burada da mülteci sayısı çok yüksek. mesele yasalar ve onların uygulanışıyla alakalı. bizin ülkemizde hersey gevşek hersey baştan savma ama insanlarımız temelsiz bir ozguvene ve cehalete sahip . yazık,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
abim sonda kısaca beğenmiyorsanız ... gidin demiş :d,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
motorcular paramparca olsa uzulmem,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
o kamyoncuların son sürüşü olurdu bana denk gelseydiler,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
"ben mesut almanya-da yaşıyorum devamlı türkiye,ye her şene arabayla geliyorum malesef türkiye'de 100 ,80 kişi trafik kuralı bilmiyor yaya geçidi ne olduğunu bilmiyorlar mesafenin ne olduğunu bilmiyorlar mesafenin otabanda 3 şeritli yolda ya yolun yolun solundan yada ortadan gidiyorlar velasil daha neler açıkçası kimseye birşey denmiyor hemen ya silâh gösteriyorlar yada kavga",0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
sarı araba ne içim geçti😊,0,TÜRKİYE'DE YAŞANAN TRAFİK KAVGALARI VE KAZALARI! #4 | Sokak Kavgaları 2023
